database_id,scale_factor,query_id,start,shuffled_mb,cpu_time,data_scanned
8,7,8,3202859,2.201,2492,107.62
8,7,10,3205257,75.715,2106,308.554
15,59,9,3205330,70.471,29920,2696.462
15,59,5,3205665,62.969,13920,1762.612
0,1,1,3205959,0.0,796,304.647
3,1,2,3206007,0.135,87,0.507
8,7,11,3208947,11.395,207,159.622
3,1,7,3209120,0.572,144,38.813
7,5,22,3209684,10.274,379,108.254
3,1,1,3210202,0.0,796,304.647
3,1,2,3210536,0.135,87,0.507
15,59,14,3210578,101.051,1430,753.146
5,3,17,3210629,0.101,508,1.042
3,1,16,3211030,8.057,130,23.142
8,7,20,3212290,5.657,293,18.97
3,1,20,3212423,0.808,42,2.71
8,7,16,3212573,56.402,911,161.991
5,3,18,3213399,0.017,2872,701.272
3,1,2,3214310,0.135,87,0.507
12,23,21,3214426,1.322,15496,3007.483
19,356,11,3215475,443.837,29853,6479.076
5,3,7,3216221,1.717,431,116.439
3,1,4,3216335,0.0,245,16.198
8,7,5,3217657,7.471,1652,209.123
5,3,21,3218491,0.172,2021,392.28
3,1,8,3220681,0.314,356,15.374
3,1,5,3221211,1.067,236,29.875
19,356,14,3221306,609.856,38872,4619.688
2,1,17,3230348,0.034,169,0.347
3,1,17,3230728,0.034,169,0.347
19,356,10,3230860,4020.453,232325,30190.71
3,1,20,3231998,0.808,42,2.71
3,1,11,3232050,1.628,30,22.803
8,7,10,3232127,75.715,2106,308.554
3,1,1,3237741,0.0,796,304.647
8,7,19,3237808,17.222,785,60.906
11,17,19,3239174,41.825,1907,147.915
8,7,14,3241179,11.989,170,89.356
0,1,22,3241316,2.055,76,21.651
8,7,12,3241362,0.0,260,29.842
8,7,21,3241517,0.402,4716,915.321
15,59,4,3241581,0.001,14433,955.709
8,7,6,3241785,0.0,64,27.436
8,7,9,3241851,8.361,3550,319.919
13,31,12,3242261,0.0,1153,132.156
3,1,18,3242634,0.006,957,233.757
15,59,14,3243472,101.051,1430,753.146
15,59,16,3243712,475.391,7680,1365.351
5,3,14,3243888,5.138,73,38.296
5,3,16,3244140,24.172,391,69.425
13,31,21,3244328,1.782,20886,4053.564
8,7,3,3246040,1.602,1590,914.741
8,7,6,3246500,0.0,64,27.436
2,1,8,3248940,0.314,356,15.374
8,7,12,3249643,0.0,260,29.842
3,1,21,3249649,0.057,674,130.76
3,1,11,3250146,1.628,30,22.803
3,1,11,3250451,1.628,30,22.803
5,3,8,3250831,0.943,1068,46.123
8,7,3,3251293,1.602,1590,914.741
5,3,11,3251338,4.884,89,68.41
8,7,21,3251376,0.402,4716,915.321
5,3,22,3251551,6.164,227,64.952
19,356,19,3252682,875.681,130787,4303.118
5,3,11,3253416,4.884,89,68.41
5,3,5,3253883,3.202,708,89.624
8,7,10,3254283,75.715,2106,308.554
8,7,22,3254873,14.383,530,151.556
5,3,10,3255049,32.449,903,132.237
3,1,14,3256587,1.713,24,12.765
3,1,2,3256998,0.135,87,0.507
8,7,16,3257001,56.402,911,161.991
12,23,3,3257206,5.263,5224,3005.578
8,7,3,3257851,1.602,1590,914.741
5,3,19,3258131,7.381,337,26.103
3,1,7,3258656,0.572,144,38.813
15,59,12,3259407,0.0,2195,251.523
8,7,17,3260302,0.236,1186,2.432
3,1,3,3260539,0.229,227,130.677
3,1,20,3260776,0.808,42,2.71
3,1,12,3262295,0.0,37,4.263
8,7,19,3263734,17.222,785,60.906
8,7,3,3263993,1.602,1590,914.741
3,1,9,3265426,1.194,507,45.703
5,3,10,3265454,32.449,903,132.237
8,7,11,3267371,11.395,207,159.622
8,7,3,3267444,1.602,1590,914.741
5,3,17,3269782,0.101,508,1.042
8,7,11,3269858,11.395,207,159.622
8,7,2,3270747,0.948,608,3.55
8,7,12,3271030,0.0,260,29.842
7,5,14,3271513,8.564,121,63.826
19,356,22,3272601,869.893,109288,7637.105
5,3,16,3274958,24.172,391,69.425
8,7,3,3275110,1.602,1590,914.741
8,7,21,3275454,0.402,4716,915.321
8,7,6,3275943,0.0,64,27.436
15,59,13,3276001,1069.398,79260,2840.471
8,7,14,3276226,11.989,170,89.356
8,7,20,3276638,5.657,293,18.97
5,3,3,3277325,0.687,681,392.032
13,31,18,3277596,0.174,29680,7246.48
8,7,18,3277844,0.039,6702,1636.302
12,23,17,3278104,0.776,3898,7.991
3,1,7,3279333,0.572,144,38.813
3,1,7,3280154,0.572,144,38.813
8,7,8,3280577,2.201,2492,107.62
8,7,5,3280698,7.471,1652,209.123
3,1,14,3281450,1.713,24,12.765
15,59,9,3282724,70.471,29920,2696.462
3,1,20,3284452,0.808,42,2.71
8,7,16,3285233,56.402,911,161.991
2,1,14,3285649,1.713,24,12.765
8,7,12,3286163,0.0,260,29.842
8,7,6,3286233,0.0,64,27.436
8,7,19,3286824,17.222,785,60.906
9,10,14,3287324,17.127,242,127.652
3,1,19,3287769,2.46,112,8.701
8,7,22,3287987,14.383,530,151.556
8,7,4,3288269,0.0,1712,113.389
8,7,14,3288904,11.989,170,89.356
11,17,7,3290329,9.73,2441,659.822
3,1,10,3293285,10.816,301,44.079
3,1,5,3294199,1.067,236,29.875
3,1,3,3294601,0.229,227,130.677
19,356,12,3294859,0.0,226604,12891.307
0,1,1,3295176,0.0,796,304.647
5,3,15,3295196,17.668,128,41.034
8,7,13,3295250,126.878,9404,337.005
8,7,7,3297818,4.006,1004,271.691
8,7,17,3301357,0.236,1186,2.432
8,7,5,3302215,7.471,1652,209.123
3,1,22,3303645,2.055,76,21.651
13,31,22,3304995,63.696,2347,671.176
8,7,15,3305675,41.224,298,95.747
8,7,22,3305713,14.383,530,151.556
3,1,22,3305909,2.055,76,21.651
8,7,6,3306072,0.0,64,27.436
13,31,22,3307858,63.696,2347,671.176
8,7,6,3308665,0.0,64,27.436
8,7,6,3309619,0.0,64,27.436
7,5,5,3309713,5.336,1180,149.374
2,1,22,3310156,2.055,76,21.651
8,7,6,3310843,0.0,64,27.436
3,1,19,3312344,2.46,112,8.701
8,7,6,3313486,0.0,64,27.436
8,7,18,3313993,0.039,6702,1636.302
5,3,16,3314103,24.172,391,69.425
12,23,7,3314644,13.164,3303,892.7
15,59,1,3316502,0.003,46980,17974.17
2,1,21,3316752,0.057,674,130.76
5,3,5,3317222,3.202,708,89.624
5,3,7,3317450,1.717,431,116.439
8,7,12,3317685,0.0,260,29.842
3,1,9,3318608,1.194,507,45.703
19,356,4,3320026,0.001,434247,36691.398
19,356,22,3320176,869.893,109288,7637.105
8,7,10,3320466,75.715,2106,308.554
5,3,15,3320554,17.668,128,41.034
3,1,6,3320757,0.0,9,3.919
8,7,4,3321945,0.0,1712,113.389
8,7,5,3322083,7.471,1652,209.123
8,7,8,3322753,2.201,2492,107.62
8,7,15,3323980,41.224,298,95.747
8,7,8,3325023,2.201,2492,107.62
11,17,18,3326346,0.095,16276,3973.876
5,3,5,3326873,3.202,708,89.624
5,3,17,3326919,0.101,508,1.042
8,7,7,3328011,4.006,1004,271.691
3,1,18,3328503,0.006,957,233.757
8,7,7,3329754,4.006,1004,271.691
13,31,5,3331901,33.085,7314,926.118
8,7,14,3334041,11.989,170,89.356
8,7,19,3334194,17.222,785,60.906
9,10,22,3334340,20.547,757,216.508
8,7,21,3334924,0.402,4716,915.321
8,7,18,3335165,0.039,6702,1636.302
8,7,3,3335315,1.602,1590,914.741
8,7,5,3337078,7.471,1652,209.123
8,7,18,3338311,0.039,6702,1636.302
13,31,10,3339250,335.308,9326,1366.452
8,7,7,3341824,4.006,1004,271.691
8,7,6,3342027,0.0,64,27.436
8,7,14,3342503,11.989,170,89.356
8,7,10,3342984,75.715,2106,308.554
8,7,10,3344550,75.715,2106,308.554
3,1,16,3345409,8.057,130,23.142
8,7,16,3345496,56.402,911,161.991
8,7,15,3345506,41.224,298,95.747
15,59,6,3345828,0.0,540,231.25
5,3,15,3345843,17.668,128,41.034
8,7,5,3348390,7.471,1652,209.123
8,7,14,3349560,11.989,170,89.356
15,59,17,3350142,1.991,10000,20.498
3,1,9,3350456,1.194,507,45.703
11,17,4,3350705,0.0,4159,275.374
8,7,3,3350751,1.602,1590,914.741
8,7,22,3351373,14.383,530,151.556
15,59,10,3352467,638.166,17750,2600.666
8,7,9,3352752,8.361,3550,319.919
5,3,21,3353334,0.172,2021,392.28
8,7,4,3353417,0.0,1712,113.389
16,85,14,3353735,145.575,2400,1091.255
5,3,3,3354721,0.687,681,392.032
5,3,10,3354782,32.449,903,132.237
8,7,21,3356156,0.402,4716,915.321
8,7,1,3356422,0.0,5574,2132.529
5,3,5,3357443,3.202,708,89.624
15,59,21,3358494,3.392,39750,7714.847
2,1,1,3358844,0.0,796,304.647
3,1,7,3361834,0.572,144,38.813
8,7,18,3362029,0.039,6702,1636.302
8,7,16,3363096,56.402,911,161.991
8,7,22,3363192,14.383,530,151.556
8,7,13,3363795,126.878,9404,337.005
13,31,17,3364140,1.046,5254,10.77
8,7,17,3364453,0.236,1186,2.432
3,1,1,3365563,0.0,796,304.647
3,1,10,3366792,10.816,301,44.079
8,7,14,3368282,11.989,170,89.356
8,7,21,3371221,0.402,4716,915.321
8,7,20,3372861,5.657,293,18.97
8,7,5,3373933,7.471,1652,209.123
13,31,9,3375715,37.027,15721,1416.785
8,7,17,3377106,0.236,1186,2.432
8,7,22,3379181,14.383,530,151.556
3,1,4,3379494,0.0,245,16.198
19,356,1,3383310,0.003,321465,106453.553
8,7,1,3384365,0.0,5574,2132.529
8,7,22,3384677,14.383,530,151.556
3,1,20,3387211,0.808,42,2.71
8,7,7,3387814,4.006,1004,271.691
8,7,21,3388914,0.402,4716,915.321
8,7,14,3390150,11.989,170,89.356
8,7,1,3390772,0.0,5574,2132.529
5,3,1,3392543,0.0,2389,913.941
3,1,6,3395599,0.0,9,3.919
8,7,17,3395859,0.236,1186,2.432
8,7,3,3396009,1.602,1590,914.741
3,1,5,3396173,1.067,236,29.875
3,1,19,3396658,2.46,112,8.701
16,85,21,3396842,4.891,87707,18467.643
8,7,16,3397030,56.402,911,161.991
8,7,4,3398055,0.0,1712,113.389
11,17,1,3398519,0.001,13537,5178.998
8,7,5,3398834,7.471,1652,209.123
8,7,21,3399854,0.402,4716,915.321
8,7,9,3402361,8.361,3550,319.919
8,7,3,3403033,1.602,1590,914.741
13,31,8,3403759,9.748,11034,476.603
3,1,13,3403824,18.125,1343,48.144
2,1,22,3403943,2.055,76,21.651
3,1,12,3404079,0.0,37,4.263
8,7,18,3404176,0.039,6702,1636.302
13,31,10,3404725,335.308,9326,1366.452
8,7,15,3404974,41.224,298,95.747
8,7,5,3405100,7.471,1652,209.123
3,1,18,3407844,0.006,957,233.757
8,7,9,3407896,8.361,3550,319.919
19,356,13,3407990,6452.672,480890,17139.22
8,7,13,3408805,126.878,9404,337.005
8,7,9,3409053,8.361,3550,319.919
8,7,6,3409748,0.0,64,27.436
8,7,22,3412702,14.383,530,151.556
8,7,13,3412909,126.878,9404,337.005
8,7,3,3413381,1.602,1590,914.741
15,59,19,3415273,145.156,6620,513.352
8,7,9,3417441,8.361,3550,319.919
8,7,4,3418393,0.0,1712,113.389
5,3,21,3418995,0.172,2021,392.28
5,3,8,3419606,0.943,1068,46.123
8,7,9,3420169,8.361,3550,319.919
8,7,17,3420287,0.236,1186,2.432
3,1,6,3421198,0.0,9,3.919
3,1,3,3421664,0.229,227,130.677
9,10,15,3423649,58.892,426,136.781
5,3,11,3423969,4.884,89,68.41
8,7,12,3426187,0.0,260,29.842
8,7,7,3426285,4.006,1004,271.691
8,7,10,3426812,75.715,2106,308.554
8,7,13,3426870,126.878,9404,337.005
8,7,13,3427090,126.878,9404,337.005
5,3,19,3427257,7.381,337,26.103
5,3,3,3427296,0.687,681,392.032
5,3,21,3427342,0.172,2021,392.28
5,3,22,3427468,6.164,227,64.952
8,7,17,3427591,0.236,1186,2.432
3,1,19,3427875,2.46,112,8.701
15,59,20,3428063,47.681,2470,159.892
8,7,20,3428307,5.657,293,18.97
8,7,8,3428348,2.201,2492,107.62
11,17,13,3428547,308.132,22838,818.441
8,7,13,3431945,126.878,9404,337.005
15,59,21,3432034,3.392,39750,7714.847
5,3,9,3432168,3.583,1521,137.108
19,356,18,3433132,1.989,492520,83216.188
5,3,21,3433312,0.172,2021,392.28
16,85,20,3433541,69.442,11890,2247.486
8,7,18,3433853,0.039,6702,1636.302
2,1,19,3438448,2.46,112,8.701
13,31,18,3442577,0.174,29680,7246.48
15,59,15,3449543,347.462,2513,807.007
3,1,5,3456131,1.067,236,29.875
13,31,20,3456520,25.053,1298,84.011
8,7,7,3456941,4.006,1004,271.691
3,1,6,3457021,0.0,9,3.919
8,7,2,3457359,0.948,608,3.55
8,7,9,3458245,8.361,3550,319.919
13,31,19,3458432,76.268,3478,269.727
3,1,7,3459527,0.572,144,38.813
8,7,19,3460848,17.222,785,60.906
8,7,5,3462736,7.471,1652,209.123
13,31,10,3462907,335.308,9326,1366.452
11,17,21,3463618,0.977,11453,2222.922
8,7,14,3463890,11.989,170,89.356
3,1,2,3465263,0.135,87,0.507
16,85,7,3465742,48.66,22433,6194.08
19,356,9,3468026,424.759,467315,92989.342
3,1,11,3468642,1.628,30,22.803
8,7,19,3468670,17.222,785,60.906
15,59,10,3468710,638.166,17750,2600.666
8,7,16,3469958,56.402,911,161.991
8,7,9,3470861,8.361,3550,319.919
8,7,11,3471628,11.395,207,159.622
8,7,12,3471932,0.0,260,29.842
8,7,22,3471994,14.383,530,151.556
9,10,11,3473626,16.279,296,228.032
2,1,8,3473734,0.314,356,15.374
3,1,22,3475170,2.055,76,21.651
3,1,17,3476968,0.034,169,0.347
8,7,5,3477349,7.471,1652,209.123
8,7,5,3477901,7.471,1652,209.123
3,1,2,3478439,0.135,87,0.507
8,7,15,3479587,41.224,298,95.747
5,3,10,3481873,32.449,903,132.237
5,3,2,3482103,0.406,261,1.522
8,7,19,3482402,17.222,785,60.906
8,7,21,3482459,0.402,4716,915.321
8,7,7,3483425,4.006,1004,271.691
8,7,22,3486018,14.383,530,151.556
8,7,21,3487026,0.402,4716,915.321
15,59,15,3487343,347.462,2513,807.007
8,7,16,3487478,56.402,911,161.991
15,59,10,3487651,638.166,17750,2600.666
3,1,13,3488117,18.125,1343,48.144
8,7,2,3488208,0.948,608,3.55
3,1,1,3490329,0.0,796,304.647
13,31,16,3490623,249.782,4035,717.388
8,7,7,3491118,4.006,1004,271.691
8,7,19,3491393,17.222,785,60.906
19,356,9,3493783,424.759,467315,92989.342
8,7,22,3494906,14.383,530,151.556
16,85,12,3495139,0.0,8850,357.007
8,7,6,3495633,0.0,64,27.436
8,7,7,3495681,4.006,1004,271.691
8,7,8,3495921,2.201,2492,107.62
8,7,20,3496608,5.657,293,18.97
13,31,2,3497166,4.2,2692,15.723
3,1,6,3497209,0.0,9,3.919
3,1,14,3497355,1.713,24,12.765
8,7,1,3498051,0.0,5574,2132.529
8,7,13,3499085,126.878,9404,337.005
13,31,14,3499332,53.095,751,395.721
8,7,18,3499762,0.039,6702,1636.302
8,7,6,3501798,0.0,64,27.436
8,7,22,3502384,14.383,530,151.556
8,7,9,3502749,8.361,3550,319.919
8,7,21,3503703,0.402,4716,915.321
5,3,7,3506070,1.717,431,116.439
8,7,14,3506841,11.989,170,89.356
13,31,13,3509038,561.887,41645,1492.451
8,7,16,3509924,56.402,911,161.991
8,7,13,3510058,126.878,9404,337.005
8,7,14,3510477,11.989,170,89.356
5,3,8,3511176,0.943,1068,46.123
8,7,4,3511370,0.0,1712,113.389
3,1,13,3512532,18.125,1343,48.144
3,1,2,3514577,0.135,87,0.507
2,1,8,3515023,0.314,356,15.374
3,1,18,3515162,0.006,957,233.757
8,7,4,3516573,0.0,1712,113.389
8,7,2,3518358,0.948,608,3.55
11,17,19,3521379,41.825,1907,147.915
8,7,5,3523699,7.471,1652,209.123
8,7,8,3524287,2.201,2492,107.62
3,1,12,3524428,0.0,37,4.263
3,1,12,3526441,0.0,37,4.263
3,1,15,3527852,5.889,43,13.678
8,7,22,3528252,14.383,530,151.556
8,7,3,3529237,1.602,1590,914.741
8,7,17,3530234,0.236,1186,2.432
8,7,7,3531124,4.006,1004,271.691
8,7,16,3531247,56.402,911,161.991
8,7,3,3531330,1.602,1590,914.741
8,7,1,3532036,0.0,5574,2132.529
8,7,14,3533149,11.989,170,89.356
8,7,15,3534401,41.224,298,95.747
8,7,13,3534586,126.878,9404,337.005
13,31,20,3534995,25.053,1298,84.011
19,356,4,3535221,0.001,434247,36691.398
8,7,12,3535255,0.0,260,29.842
13,31,16,3535833,249.782,4035,717.388
8,7,14,3536256,11.989,170,89.356
8,7,5,3536820,7.471,1652,209.123
8,7,13,3536893,126.878,9404,337.005
8,7,20,3537644,5.657,293,18.97
3,1,19,3538613,2.46,112,8.701
15,59,19,3539101,145.156,6620,513.352
8,7,13,3539741,126.878,9404,337.005
3,1,1,3542286,0.0,796,304.647
3,1,14,3543575,1.713,24,12.765
8,7,8,3543967,2.201,2492,107.62
8,7,16,3544502,56.402,911,161.991
8,7,7,3545571,4.006,1004,271.691
13,31,6,3546008,0.0,284,121.504
15,59,18,3546223,0.331,56487,13791.687
2,1,1,3546500,0.0,796,304.647
8,7,14,3546623,11.989,170,89.356
5,3,16,3547344,24.172,391,69.425
3,1,7,3547502,0.572,144,38.813
13,31,3,3547639,7.094,7041,4050.997
3,1,1,3548083,0.0,796,304.647
5,3,21,3548163,0.172,2021,392.28
8,7,7,3549376,4.006,1004,271.691
13,31,19,3549630,76.268,3478,269.727
11,17,9,3549693,20.305,8621,776.947
16,85,22,3551627,177.41,12013,1847.062
5,3,11,3551888,4.884,89,68.41
8,7,11,3556156,11.395,207,159.622
8,7,22,3559075,14.383,530,151.556
8,7,21,3563314,0.402,4716,915.321
3,1,20,3565006,0.808,42,2.71
15,59,3,3565629,13.502,13400,7709.962
3,1,7,3569517,0.572,144,38.813
8,7,3,3569530,1.602,1590,914.741
8,7,17,3569684,0.236,1186,2.432
13,31,15,3574567,182.565,1320,424.021
13,31,14,3575179,53.095,751,395.721
19,356,17,3575245,42.174,229128,285.369
8,7,13,3576483,126.878,9404,337.005
15,59,12,3576746,0.0,2195,251.523
2,1,3,3581483,0.229,227,130.677
8,7,20,3583094,5.657,293,18.97
3,1,20,3583141,0.808,42,2.71
16,85,22,3583328,177.41,12013,1847.062
5,3,9,3583445,3.583,1521,137.108
5,3,13,3583615,54.376,4030,144.431
13,31,11,3586295,50.464,918,706.899
13,31,12,3587147,0.0,1153,132.156
3,1,9,3587221,1.194,507,45.703
3,1,17,3587692,0.034,169,0.347
3,1,2,3589152,0.135,87,0.507
5,3,20,3589627,2.424,126,8.13
3,1,11,3591265,1.628,30,22.803
8,7,22,3591846,14.383,530,151.556
11,17,10,3592400,183.878,5114,749.344
15,59,10,3593701,638.166,17750,2600.666
8,7,12,3596121,0.0,260,29.842
8,7,3,3596406,1.602,1590,914.741
3,1,4,3596436,0.0,245,16.198
5,3,1,3596956,0.0,2389,913.941
8,7,18,3597612,0.039,6702,1636.302
3,1,20,3599168,0.808,42,2.71
